time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.282897364812,0.158990588048,12.1546744103,0.0685834034536,6.19029244144,0.0,0.683828432686,0.415269490372,2.93461005982,0.0884923976099,-0.057225620973,0.0,437.12526111752766,438.5995215529117,435.6921523443141,435.92324540641954
1.3800000000000008,0.326055470329,0.185487688733,12.3358058961,0.0741351532574,6.18708482238,0.0,0.755094387979,0.468538627755,3.10254931076,0.0995739855852,-0.046832505382,0.0,467.75187543042625,468.5587984000293,467.12088170388085,467.9909479946283
1.4400000000000008,0.373288867973,0.215099284005,12.5242220599,0.0797902344898,6.18403880607,0.0,0.819606930386,0.519066060021,3.17767463487,0.0806224126459,-0.0600993123669,0.0,440.2935743253387,439.1928450866363,441.6499278596191,440.0914812546788
1.5000000000000009,0.424832667312,0.248154030477,12.7208901179,0.0841731391192,6.18023878807,0.0,0.898880193171,0.583248412993,3.37721802442,0.0501969024123,-0.0707430161881,0.0,480.1976343832886,479.3868975962224,479.4667554667982,477.1530762428484
1.560000000000001,0.480526814087,0.28458738772,12.9228465814,0.0870128060896,6.17645185384,0.0,0.957919179015,0.631437320068,3.35463723246,0.040866071653,-0.0510867622538,0.0,409.70654857572805,411.44715253105653,410.26084345534485,409.43302080036113
1.620000000000001,0.540362480913,0.324397093552,13.1284335907,0.0906711329243,6.1730157683,0.0,1.03688683764,0.695849827575,3.49770985898,0.0849658588712,-0.0739989549039,0.0,463.866855327809,462.0617288063478,462.70032167547885,466.1614136611608
1.680000000000001,0.605194826597,0.368306639498,13.3441990496,0.0957312184545,6.16893884755,0.0,1.12459547582,0.768317627188,3.69367283452,0.0830425723427,-0.0579894720521,0.0,481.3091312171244,482.51611960086194,479.5182619874662,479.37738522691023
1.740000000000001,0.674847991397,0.416236208963,13.5671143739,0.10028641284,6.16520604903,0.0,1.19747535719,0.829756702515,3.73655216383,0.0552465990969,-0.0723829189965,0.0,436.34050638361435,435.1342012970202,435.6616809629202,433.33564189350733
1.8000000000000012,0.748786495691,0.467796620436,13.7912654342,0.103760922672,6.16085728291,0.0,1.26749863818,0.889200295136,3.73501783221,0.0627597663851,-0.0726730619982,0.0,420.8001611737316,420.770655385787,421.04854036940793,421.7005985526986
1.8600000000000012,0.827117622274,0.523082271183,14.0162526916,0.107339653707,6.15622973512,0.0,1.34391204718,0.953958805276,3.76430221169,0.0525516130419,-0.0879768312928,0.0,432.01926008480297,430.7218106670643,432.2972115920688,431.43871104824683
1.9200000000000013,0.910307091298,0.582471675325,14.2444306084,0.11015999429,6.15055874771,0.0,1.42954488735,1.02592900693,3.84118131463,0.0326011650034,-0.112660487493,0.0,448.50580022118476,446.48849933438163,448.37625396185797,446.7536429591638
1.9800000000000013,0.998839701378,0.646300282933,14.4778608934,0.112042253361,6.14392339264,0.0,1.52214898324,1.1018134363,3.93927552052,0.0287900548791,-0.106742185598,0.0,455.2910544359658,455.7538429871127,454.9634139999354,454.65847031979183
2.0400000000000014,1.09283137261,0.714532688799,14.7155397282,0.113736611107,6.13722575108,0.0,1.61146475266,1.17270608329,3.98299446754,0.0271145615257,-0.123816891255,0.0,439.81644358776686,438.38841976331827,439.10850250376404,438.96969900543974
2.1000000000000014,1.19284033018,0.787453922118,14.9593750061,0.116372060381,6.12968516055,0.0,1.72287374276,1.25813834401,4.14397796848,0.0653523656758,-0.129678017289,0.0,476.2744127271102,475.8126362677147,475.1152952932091,478.03899933478624
2.1600000000000015,1.29879825057,0.864887144393,15.2070983567,0.120403915411,6.12273387163,0.0,1.80963794998,1.32327065375,4.11333428192,0.0706521561908,-0.097083085571,0.0,415.35947723885425,418.1948540872783,417.14385705139824,417.610146396289
2.2200000000000015,1.41092875774,0.946929615515,15.4581998147,0.1246519703,6.11717578662,0.0,1.92852069729,1.41182372941,4.2558679222,0.0710966280395,-0.084967270174,0.0,472.37980717353213,473.3065141960916,472.9777925901891,473.01553210380877
2.2800000000000016,1.5304014522,1.03444491807,15.7183880374,0.12962703514,6.11252172348,0.0,2.05427286639,1.50574201816,4.41611934771,0.0997204506196,-0.0658286800838,0.0,479.3801613626344,480.82794517647045,478.72156881354783,480.8996552820423
2.3400000000000016,1.65676340646,1.12714301163,15.9838658673,0.135763800655,6.10815941474,0.0,2.15808423603,1.58468265953,4.43278751504,0.106957024871,-0.0922774497904,0.0,438.7520069242413,436.5457855554825,436.2675108144316,436.8806521993423
2.4000000000000017,1.78953752908,1.22476594486,16.2509054963,0.14198516506,6.1025384342,0.0,2.26814238277,1.66992286251,4.46803995684,0.0961949254336,-0.0966513904403,0.0,444.2941722894603,443.92791872741054,444.3208114576037,443.44683028552777
2.4600000000000017,1.92893994908,1.32755320154,16.5196271119,0.147687958209,6.09684283776,0.0,2.37903522855,1.75676049841,4.48890570425,0.0926466740102,-0.0916850747452,0.0,439.9478082080301,440.35111267934764,440.79553486092044,440.50993252307023
2.520000000000002,2.0752296778,1.43575543457,16.790292241,0.153448257593,6.09184735031,0.0,2.49765995569,1.85041342839,4.53270878023,0.101989486283,-0.0702444803217,0.0,448.1160764827839,449.85002422692116,448.22882902404365,448.99528730296504
2.580000000000002,2.22862322741,1.54960486259,17.0630696177,0.159669759799,6.08792860749,0.0,2.61571306228,1.94504114106,4.55939314077,0.106893047503,-0.0569298796231,0.0,444.58916884110363,445.67570128293494,443.57945794617393,443.9913778157236
2.640000000000002,2.38918447509,1.6692603064,17.3375432344,0.166032635817,6.08433926502,0.0,2.73652122877,2.04396204434,4.58922521079,0.104303286269,-0.0663429794933,0.0,446.99311017564213,446.22269169179435,446.53196221948247,446.3304039649788
2.700000000000002,2.55726080343,1.79513331633,17.6147976293,0.172834130593,6.08037860763,0.0,2.86623982105,2.15230469403,4.65188461446,0.1271171614,-0.065355363596,0.0,458.4049649268856,458.4803648176634,456.94278897336267,458.76887438383613
2.760000000000002,2.73297539602,1.92745991676,17.8947740699,0.181217788477,6.07691783719,0.0,2.99110198563,2.25920762616,4.6800814234,0.157322697424,-0.0455892769815,0.0,448.0135395956148,449.61566143394265,447.26562130764404,449.73659947230806
2.820000000000002,2.91574743111,2.06593529931,18.1741470718,0.190779822493,6.07424726439,0.0,3.10143398719,2.35735233629,4.63213358257,0.163166536314,-0.0424337107455,0.0,424.21198144489426,424.4816782846664,424.5397616805749,425.0663341932996
2.880000000000002,3.1054786042,2.21072780724,18.4520463299,0.200629560508,6.0718710435,0.0,3.22301317295,2.46982008506,4.63069181398,0.166080408751,-0.0344731051058,0.0,440.55966248515057,441.21667402757544,440.55366633543355,440.8205115826965
2.940000000000002,3.30188600988,2.36183223916,18.7268894561,0.210676939576,6.07002319033,0.0,3.32399715307,2.56771263132,4.53076642628,0.170071646546,-0.02430868952,0.0,407.4573543656555,408.3648010404675,407.75305701350186,408.1390772084591
3.000000000000002,3.50532757525,2.51989067489,19.000067056,0.220368762698,6.06869713722,0.0,3.45730943309,2.70168054587,4.57441047458,0.133072235283,-0.018015719663,0.0,456.0564761851912,456.5589157853973,458.4456273136124,455.5187868751192
3.0600000000000023,3.71704745883,2.68643070093,19.2770572305,0.228447336321,6.06835593313,0.0,3.59981861689,2.85023046788,4.65769126751,0.137609331131,0.0116419116247,0.0,469.5502611708074,471.84586983633983,470.5942299014608,470.96094596710304
